transaction_id,transaction_date,vendor_id,amount,transaction_type,payment_mode,reference_number,approved_by,approval_status,amount_zscore,duplicate_flag,approval_flag,amount_anomaly_flag,audit_risk_flag,vendor_name,vendor_risk_rating,month
149,2025-09-05,70,217781,Payment,UPI,114cf03f-3320-4d89-b908-dcd37d5eb311,43,Approved,0.8003337858433681,False,False,False,False,Gaines-Marshall,Low,2025-09
150,2025-10-15,23,64182,Invoice,UPI,616d28ea-f62d-4092-9bc2-67126c940347,25,Approved,-1.014180355557498,False,False,False,False,Adams-Patel,Medium,2025-10
151,2024-12-29,51,50379,Invoice,NEFT,a7a38f30-87bb-422e-9787-bab3f589f7e8,22,Approved,-1.1772396117620056,False,False,False,False,Moore-George,High,2024-12
152,2025-08-17,78,142084,Payment,NEFT,90b71e45-457a-4376-823e-a9339eb54c5c,46,Approved,-0.0938990995375352,False,False,False,False,Williams-Hopkins,Low,2025-08
153,2025-10-01,28,126999,Payment,RTGS,99c45782-5bbb-4842-8bcd-5a091a9cb3ae,18,Approved,-0.2721030320047522,False,False,False,False,"Williamson, Mendez and Morgan",Low,2025-10
154,2025-10-14,77,236513,Invoice,RTGS,80569da9-d183-4bf4-8f28-07d85f1d9953,11,Approved,1.0216208964151885,False,False,False,False,Franco-Singleton,Low,2025-10
155,2025-12-05,74,77588,Invoice,UPI,84df5cb7-733f-48ce-8d55-4d801b01a4cb,49,Approved,-0.855810987400023,False,False,False,False,"Johnson, Kirk and Allen",Low,2025-12
156,2025-04-12,42,124735,Payment,RTGS,80e7e94d-a6d2-49c5-aec8-ae4cb886f192,7,Pending,-0.2988483885248569,False,True,False,True,Dickerson-Reed,Low,2025-04
157,2025-01-18,44,47668,Payment,UPI,156a2f87-787a-49a8-898d-a592a8315d77,13,Approved,-1.2092655223300286,False,False,False,False,Dorsey Inc,Low,2025-01
158,2025-11-24,21,224861,Payment,NEFT,c7fc9189-b319-4c22-bf4b-c0f3fb24cdf4,26,Approved,0.8839720915687839,False,False,False,False,Marshall PLC,Low,2025-11
159,2025-11-01,10,81153,Invoice,NEFT,345c7d37-6d89-4e56-b0f7-313afa16fcdf,42,Pending,-0.8136965015368723,False,True,False,True,Young LLC,Low,2025-11
160,2025-03-01,80,237601,Invoice,NEFT,2e69388b-58d0-4336-91e9-9fc5e4fa49b7,4,Approved,1.0344737885944613,False,False,False,False,Barker and Sons,Medium,2025-03
161,2025-03-03,19,143299,Invoice,RTGS,a57033a1-7a70-47c0-9bcd-6388c0c0fabf,25,Approved,-0.0795459157160125,False,False,False,False,Williams-Miller,Medium,2025-03
162,2025-12-02,36,201553,Invoice,UPI,69a41ce0-12a9-4d5f-befe-955582912903,50,Approved,0.6086272285959039,False,False,False,False,Evans-Todd,Low,2025-12
163,2025-10-17,49,251242,Payment,RTGS,3bd3d44c-2ff5-47e8-a3cb-f057c36c70ec,33,Approved,1.195619286956099,False,False,False,False,"Wilson, Hale and Allen",High,2025-10
164,2025-03-02,81,73388,Invoice,UPI,80032c4a-8594-427c-817e-ae19d94e8dc1,28,Approved,-0.9054269314744222,False,False,False,False,"Parker, Pope and Dominguez",Low,2025-03
165,2025-10-30,11,62993,Invoice,RTGS,dda4e4fa-c1d6-45fb-83e1-7af3b44b60ba,13,Approved,-1.0282263930585602,False,False,False,False,"Hughes, Gomez and Frank",Low,2025-10
166,2025-07-25,25,22727,Invoice,UPI,6700c762-bff1-4f2a-bc7a-dca045f7e599,21,Approved,-1.5039015368918356,False,False,False,False,"Lewis, Cook and Johnson",Medium,2025-07
167,2025-07-05,42,299054,Invoice,NEFT,1250e5b9-c993-408c-8fab-8c118a41bf50,11,Rejected,1.7604377436430452,False,True,False,True,Dickerson-Reed,Low,2025-07
168,2025-05-09,60,81329,Payment,UPI,8bb5d46f-3fa5-44f2-9c83-033dd0af771c,45,Approved,-0.8116173572137546,False,False,False,False,Thompson PLC,Low,2025-05
169,2025-05-26,97,209451,Invoice,NEFT,00d81f4a-741c-492a-8318-88dd5db19887,8,Approved,0.7019288300958098,False,False,False,False,"Rodriguez, Mendez and Flowers",Low,2025-05
170,2025-10-15,70,73008,Invoice,NEFT,739cc54c-685a-4cea-94de-3af8f0cd4a08,49,Pending,-0.9099159930811536,False,True,False,True,Gaines-Marshall,Low,2025-10
171,2025-04-21,60,277900,Payment,UPI,e17a07d2-2243-4022-860d-a4e329e37e72,32,Approved,1.5105387719883214,False,False,False,False,Thompson PLC,Low,2025-04
172,2025-04-18,72,79069,Payment,RTGS,d0b4655d-7747-423e-8b3a-8d7c70b2750d,23,Approved,-0.8383154604537885,False,False,False,False,Baker-Maldonado,Low,2025-04
173,2025-09-12,81,261353,Invoice,RTGS,9021e8d3-480a-4196-89fc-acc754976bc6,8,Approved,1.3150637656552062,False,False,False,False,"Parker, Pope and Dominguez",Low,2025-09
174,2025-09-16,58,47828,Invoice,UPI,8cc217ed-7d91-4314-b5f0-35065f1ebaff,47,Approved,-1.2073753911271945,False,False,False,False,Frye-Walker,Low,2025-09
175,2025-11-20,80,237041,Payment,RTGS,f28632e8-f10c-4666-bafd-a4593721ee5b,16,Approved,1.0278583293845414,False,False,False,False,Barker and Sons,Medium,2025-11
176,2025-03-03,16,156175,Payment,UPI,3cbad9e7-0bb5-4bdc-afb0-8e5ad25caf08,16,Approved,0.072562392832074,False,False,False,False,Campbell LLC,Low,2025-03
177,2025-03-26,23,107747,Invoice,RTGS,1dc6388b-e069-4b2b-80f8-1e272de5b41d,5,Approved,-0.4995330689857838,False,False,False,False,Adams-Patel,Medium,2025-03
178,2025-03-18,65,218277,Invoice,RTGS,d67a9efc-5f6f-48db-ae8e-bd39b9390f01,22,Approved,0.8061931925721543,False,False,False,False,Jones Group,Medium,2025-03
179,2025-03-15,32,124968,Invoice,RTGS,6eeda6a7-061f-4ea0-8f07-09ed7ee048d1,34,Approved,-0.2960958849607295,False,False,False,False,Nelson Ltd,High,2025-03
180,2025-02-14,36,124264,Invoice,RTGS,ec132122-58c0-4cfa-b979-61f06e634356,45,Approved,-0.3044124622532002,False,False,False,False,Evans-Todd,Low,2025-02
181,2025-03-01,85,40585,Invoice,NEFT,ef0fa94c-951d-4da2-a9b0-aa8998c04f6e,9,Approved,-1.2929392680154974,False,False,False,False,"Williams, Malone and Villa",Low,2025-03
182,2025-11-06,67,43067,Payment,UPI,7c759d36-786d-48ba-9528-b88f6d3ddae4,26,Approved,-1.263618607731531,False,False,False,False,Hays-Wolf,Medium,2025-11
183,2025-12-12,55,95373,Invoice,RTGS,36022ef7-7113-4707-9ba1-12eb854aadb5,43,Approved,-0.6457110908849779,False,False,False,False,Strickland-Lam,Medium,2025-12
184,2025-06-29,60,226427,Payment,UPI,018d69d5-5774-42cb-8a86-d2cbd07a8702,49,Approved,0.902471750716524,False,False,False,False,Thompson PLC,Low,2025-06
185,2025-11-23,82,92468,Invoice,RTGS,b70a6327-ece2-46ba-bcca-4307a4336470,24,Approved,-0.6800287855364374,False,False,False,False,"Baker, White and Brown",High,2025-11
186,2025-11-06,78,78861,Invoice,UPI,21414285-6774-4156-bde6-1a92db9d1cf6,14,Approved,-0.840772631017473,False,False,False,False,Williams-Hopkins,Low,2025-11
187,2025-08-29,21,291370,Payment,UPI,9a8c36b8-6970-4176-833e-bbc823b63cf1,2,Approved,1.66966419262693,False,False,False,False,Marshall PLC,Low,2025-08
188,2025-07-08,78,109211,Payment,RTGS,b6116960-9594-4be0-ad12-589b4a5fd647,25,Approved,-0.4822383684798504,False,False,False,False,Williams-Hopkins,Low,2025-07
189,2025-11-23,54,34984,Payment,UPI,10bb17ce-16a8-4155-8d68-678d92fcbe26,14,Approved,-1.359105673434714,False,False,False,False,Bishop-Chambers,Low,2025-11
190,2025-04-22,80,173757,Payment,NEFT,3b75a296-2a15-4a73-be4d-b011232d5f63,3,Rejected,0.2802641853835231,False,True,False,True,Barker and Sons,Medium,2025-04
191,2025-05-15,6,55200,Invoice,NEFT,951e1d14-7af4-4be9-96d4-39403483b257,34,Approved,-1.120287595956606,False,False,False,False,Johnson Ltd,Low,2025-05
192,2025-05-12,98,22347,Invoice,UPI,0cd601d2-efc4-4487-ac6b-0c72a5d92800,4,Approved,-1.5083905984985668,False,False,False,False,Pope-Cuevas,Low,2025-05
193,2025-11-20,12,12967,Payment,NEFT,382275ce-af85-42d5-a55c-077bc82121a5,31,Approved,-1.619199540264725,False,False,False,False,Moreno-Le,Medium,2025-11
194,2025-01-14,18,188260,Payment,UPI,17e1bf16-bc6b-4115-b95d-bcac2b09b589,6,Approved,0.4515927656004305,False,False,False,False,"Gonzalez, Maynard and Pham",Medium,2025-01
195,2025-09-14,43,65545,Payment,UPI,2bfa7bb3-88f5-408a-ae62-5b240a315ae6,19,Approved,-0.9980788003733536,False,False,False,False,Stephenson-Collier,Low,2025-09
196,2025-04-18,5,47913,Payment,NEFT,143bd8f3-c92b-4fb5-a72b-613f1ca8f52b,2,Approved,-1.2063712589256883,False,False,False,False,Williams-Jackson,Low,2025-04
197,2025-05-20,50,182404,Invoice,UPI,830de7cf-7ab5-4cd5-b034-2122742c87ce,9,Approved,0.3824139635766968,False,False,False,False,Hoffman Group,High,2025-05
198,2025-07-23,9,165866,Invoice,NEFT,a46a10d6-4e9d-4a1d-90a4-d314c825fb24,28,Approved,0.1870452771237412,False,False,False,False,Howell Inc,Low,2025-07
199,2025-10-02,7,102359,Payment,NEFT,87e3e07f-47c5-4741-8ea5-b689cd7adf07,4,Approved,-0.5631832372412273,False,False,False,False,Ferguson LLC,Low,2025-10
200,2025-12-08,40,28312,Invoice,UPI,9a85c0ca-652e-4418-bfd3-af97a20fb42d,29,Approved,-1.4379241445929023,False,False,False,False,"Wyatt, Hunt and Smith",Medium,2025-12
201,2025-01-26,38,254062,Payment,UPI,2c73783b-2821-4188-a37f-a9626f19f19e,37,Pending,1.228932849406053,False,True,False,True,"Mason, Hopkins and May",Low,2025-01
202,2025-03-11,62,104071,Invoice,UPI,2cb4d354-a9f2-4725-ac64-d9dca9689bb4,7,Approved,-0.5429588333709008,False,False,False,False,Velasquez-Bartlett,Medium,2025-03
203,2025-12-13,86,104853,Invoice,NEFT,e6b374a6-d331-4ee8-95b6-2a5e431fc3d3,22,Rejected,-0.5337208171170484,False,True,False,True,Hutchinson-Holland,Medium,2025-12
204,2025-03-10,55,75017,Payment,UPI,3e68316b-a1d3-417a-88a3-0e9b60fb2807,21,Approved,-0.8861830331655659,False,False,False,False,Strickland-Lam,Medium,2025-03
205,2024-12-25,79,159249,Invoice,RTGS,df7b9a66-bb7c-4440-ad8d-f392c2b27ceb,39,Approved,0.1088765385665271,False,False,False,False,Williams LLC,High,2024-12
206,2025-11-25,13,158812,Payment,RTGS,3ed3bb6f-e2ee-4550-b0fd-e94f72d02fbc,45,Rejected,0.103714117718786,False,True,False,True,"Cox, Perry and Garcia",Low,2025-11
207,2025-07-08,82,183148,Invoice,NEFT,ea11a6dc-a91f-4ad7-b9f1-62c70f789cbf,35,Approved,0.3912030736698761,False,False,False,False,"Baker, White and Brown",High,2025-07
208,2025-05-25,11,140870,Invoice,UPI,547f8c13-7b06-43c6-9780-eab456cb2686,26,Approved,-0.1082404700390401,False,False,False,False,"Hughes, Gomez and Frank",Low,2025-05
209,2025-02-05,34,230019,Payment,UPI,0432c99d-5d7e-4a02-8071-5dfd12727595,41,Approved,0.9449051962201532,False,False,False,False,"Yu, Nelson and Martinez",High,2025-02
210,2025-09-19,29,261553,Invoice,RTGS,8bbb14d4-dc8c-4192-b7e9-f2c98dbfc6c5,13,Approved,1.3174264296587492,False,False,False,False,"Navarro, Lewis and Rogers",Medium,2025-09
211,2025-11-08,64,168856,Payment,NEFT,4f2e4935-335d-4ee7-b4c1-db6effb6ee60,41,Approved,0.2223671039767063,False,False,False,False,English and Sons,Low,2025-11
212,2025-11-11,60,8631,Invoice,NEFT,22d8c115-1ae2-49b6-8414-9a12e74530ce,10,Pending,-1.6704220958615337,False,True,False,True,Thompson PLC,Low,2025-11
213,2024-12-16,60,187503,Invoice,UPI,f0b7bc05-bc8b-4a4e-940c-ae18cac05164,34,Approved,0.4426500823470209,False,False,False,False,Thompson PLC,Low,2024-12
214,2025-07-20,86,159544,Invoice,NEFT,4fcbfb0e-d4b8-476e-8e5f-d45fa1b5bc03,23,Approved,0.1123614679717527,False,False,False,False,Hutchinson-Holland,Medium,2025-07
215,2025-10-10,83,35111,Payment,NEFT,cb4bd904-e4c7-4a9b-b921-596cd4174323,23,Approved,-1.3576053817924645,False,False,False,False,Mcmahon Group,High,2025-10
216,2025-01-29,77,254031,Invoice,UPI,4829cf9a-70c1-4615-a54a-c3816b5d73a2,43,Approved,1.2285666364855037,False,False,False,False,Franco-Singleton,Low,2025-01
217,2025-06-02,51,94570,Payment,NEFT,f2cbf53b-0a37-42c6-a6d0-9b9ee6839cc3,5,Approved,-0.6551971868592024,False,False,False,False,Moore-George,High,2025-06
218,2024-12-17,58,146214,Payment,UPI,707accfa-0883-4d65-b3c0-5b64a6d7ebc9,15,Pending,-0.045110087864376,False,True,False,True,Frye-Walker,Low,2024-12
219,2025-05-11,28,164210,Payment,NEFT,a9d80417-446e-441a-8aa2-7e52d623a930,5,Approved,0.1674824191744067,False,False,False,False,"Williamson, Mendez and Morgan",Low,2025-05
220,2025-11-17,96,141511,Payment,RTGS,6dddaf88-56c6-4e2f-a7fd-8fe4705708db,47,Approved,-0.1006681319076853,False,False,False,False,"Wilson, Garza and Miller",Low,2025-11
221,2025-05-23,92,153702,Payment,NEFT,36e2a678-2593-4203-af18-892266cecac2,9,Approved,0.043348052428267,False,False,False,False,Jackson Group,Low,2025-05
222,2025-10-10,50,227146,Invoice,RTGS,a9522ecf-b77f-49d4-b511-65e3f0d429e7,4,Approved,0.9109655278092604,False,False,False,False,Hoffman Group,High,2025-10
223,2025-03-25,41,128257,Invoice,RTGS,48270828-1548-4249-a904-fbdcc13e25fd,50,Approved,-0.2572418754224679,False,False,False,False,"Ellison, Kim and Reyes",Medium,2025-03
224,2025-09-14,36,284297,Payment,NEFT,6524037a-ff74-4038-919c-76545f866cdb,32,Approved,1.5861085801416384,False,False,False,False,Evans-Todd,Low,2025-09
225,2025-04-28,32,196775,Payment,RTGS,c47e2799-b8ea-4bfc-a48a-a1f2e176f697,11,Approved,0.552183185551266,False,False,False,False,Nelson Ltd,High,2025-04
226,2024-12-27,17,94489,Invoice,NEFT,cf1e80f6-fa1b-4c78-87d0-480da633d046,25,Approved,-0.6561540657806372,False,False,False,False,Lewis-Sullivan,Medium,2024-12
227,2025-10-15,78,110432,Payment,RTGS,3ef45f2d-6bec-4ceb-a19e-a9859de7081f,30,Pending,-0.4678143047382215,False,True,False,True,Williams-Hopkins,Low,2025-10
228,2025-01-06,44,89080,Payment,NEFT,58e5d095-e11a-4255-8fc5-c96068e0a75c,35,Approved,-0.7200523137564527,False,False,False,False,Dorsey Inc,Low,2025-01
229,2025-12-14,94,184830,Invoice,NEFT,a2232251-5fcb-4197-891b-7e5f71536700,12,Pending,0.4110730779396712,False,True,False,True,Taylor-Ware,Low,2025-12
230,2025-10-28,18,164116,Payment,NEFT,8ed5b678-6f76-4179-bab8-054e9824d388,8,Approved,0.1663719670927415,False,False,False,False,"Gonzalez, Maynard and Pham",Medium,2025-10
231,2025-02-22,7,230942,Payment,UPI,fb9ae3c5-3284-4478-bd29-9995dea3b418,22,Approved,0.9558088905965032,False,False,False,False,Ferguson LLC,Low,2025-02
232,2025-01-07,89,48541,Payment,NEFT,5a4b3b0c-ef85-449b-a435-95d4ba94a9d1,13,Approved,-1.1989524939545642,False,False,False,False,Lawson-Mccoy,Low,2025-01
233,2025-07-24,29,124246,Payment,UPI,40c2fa7b-aae3-4c68-881e-b048fdd949fe,50,Approved,-0.3046251020135191,False,False,False,False,"Navarro, Lewis and Rogers",Medium,2025-07
234,2025-02-24,23,25567,Payment,NEFT,1803d07f-ecb8-4c92-a2e6-436b9d51be57,22,Approved,-1.4703517080415276,False,False,False,False,Adams-Patel,Medium,2025-02
235,2025-09-12,61,71912,Payment,UPI,c5b4e8e9-957f-46f2-b844-d42842bb9a80,19,Approved,-0.9228633918205682,False,False,False,False,Hartman LLC,Medium,2025-09
236,2024-12-27,30,141998,Payment,UPI,fa0e7367-c471-4c63-af78-aaf11c68b445,25,Approved,-0.0949150450590586,False,False,False,False,Owens LLC,High,2024-12
237,2025-06-08,8,46321,Payment,NEFT,3c6b1bdd-5006-495e-ad53-71a421fe5d40,44,Approved,-1.2251780643938894,False,False,False,False,Hammond-Turner,Low,2025-06
238,2025-04-22,65,249839,Invoice,RTGS,e9ba6e15-26b9-4e7f-a297-8d5e51e033a7,34,Approved,1.1790451989712465,False,False,False,False,Jones Group,Medium,2025-04
239,2025-11-02,10,170268,Payment,RTGS,5986358d-1e40-485a-acca-348ba9082449,39,Approved,0.2390475118417186,False,False,False,False,Young LLC,Low,2025-11
240,2025-04-13,66,167728,Payment,NEFT,0efa243e-bbd4-48c7-8749-7df223c0645f,9,Approved,0.2090416789967248,False,False,False,False,Moore-Fitzgerald,Low,2025-04
241,2025-12-10,86,113777,Payment,RTGS,14785659-a612-44a8-99f5-c127d063020d,12,Approved,-0.4282987492789679,False,False,False,False,Hutchinson-Holland,Medium,2025-12
242,2025-08-15,14,150016,Payment,NEFT,523926b0-ed4e-404e-8ee8-de2e0f9400fc,20,Approved,-0.000195845157027,False,False,False,False,"Fields, Calhoun and Robertson",High,2025-08
243,2025-10-09,95,272254,Payment,UPI,b44356d4-bc1b-48b3-91af-681e2862dee9,37,Approved,1.4438407671683076,False,False,False,False,Fox-Turner,High,2025-10
244,2025-01-08,4,112539,Payment,RTGS,0d00c03f-44ee-4826-8ceb-743ffba6a172,35,Approved,-0.4429236394608979,False,False,False,False,Pierce PLC,Low,2025-01
245,2025-09-26,85,214717,Payment,UPI,d19d23c3-97e4-4510-b6d9-2d4bba1407be,21,Approved,0.7641377733090922,False,False,False,False,"Williams, Malone and Villa",Low,2025-09
246,2025-07-16,46,109195,Payment,NEFT,26175f88-29bc-4047-8f82-1ecd250568ec,45,Approved,-0.4824273816001338,False,False,False,False,"Moran, Wright and Tucker",Low,2025-07
247,2025-10-20,71,73099,Invoice,RTGS,86e53376-a8d3-46f5-a689-e90ffd77b7e1,3,Approved,-0.9088409809595416,False,False,False,False,Jones Ltd,Medium,2025-10
248,2025-03-18,80,273787,Payment,RTGS,71d647c3-ab24-46de-862b-e7dcb1a93982,24,Approved,1.4619505867554632,False,False,False,False,Barker and Sons,Medium,2025-03
249,2024-12-16,82,199718,Payment,UPI,e5d26674-75c9-4ae8-af2a-3468144d3e46,49,Approved,0.5869497863633986,False,False,False,False,"Baker, White and Brown",High,2024-12
250,2025-07-17,83,47092,Payment,RTGS,21959ae5-0d22-4722-a83c-2ac208df16e9,38,Approved,-1.2160699946602318,False,False,False,False,Mcmahon Group,High,2025-07
251,2025-05-16,100,250439,Invoice,NEFT,725fad96-1f52-4676-9854-82e5cfe03650,36,Approved,1.1861331909818749,False,False,False,False,"Freeman, Washington and Gallegos",Low,2025-05
252,2025-12-09,55,81256,Payment,UPI,677f733f-827c-4ac1-a66b-16fba45fed29,49,Approved,-0.8124797295750478,False,False,False,False,Strickland-Lam,Medium,2025-12
253,2025-02-24,47,247634,Invoice,RTGS,8d95d1ea-c655-4e44-827d-deed65e59f44,45,Approved,1.1529968283321868,False,False,False,False,Wong and Sons,Medium,2025-02
254,2025-04-04,70,35447,Invoice,UPI,8a8234de-a3b5-47bd-99ab-342e885d1632,15,Approved,-1.3536361062665123,False,False,False,False,Gaines-Marshall,Low,2025-04
255,2025-10-15,78,121859,Invoice,UPI,73bcaabf-2949-4bf8-84b7-8b27c5c1ab30,9,Rejected,-0.3328234968958026,False,True,False,True,Williams-Hopkins,Low,2025-10
256,2025-09-15,69,125312,Payment,NEFT,407e99c0-3afa-4d80-92c6-6637e8db25c8,10,Approved,-0.2920321028746359,False,False,False,False,Bryant-Williams,Low,2025-09
257,2025-07-04,77,248306,Invoice,RTGS,b8410cb4-d75f-4565-9b35-d1aa5c23eb32,45,Approved,1.1609353793840906,False,False,False,False,Franco-Singleton,Low,2025-07
258,2025-08-04,51,28284,Invoice,RTGS,f9588fda-de1d-4a6d-917a-9ac33c7cbcfb,35,Approved,-1.4382549175533983,False,False,False,False,Moore-George,High,2025-08
259,2025-07-30,69,67812,Payment,NEFT,7ffe0345-f2e9-4bc5-acff-5823b8189f09,20,Pending,-0.971298003893196,False,True,False,True,Bryant-Williams,Low,2025-07
260,2025-09-26,74,257164,Payment,RTGS,6c7e9683-decf-44fc-9ff8-cbf5da98d89b,26,Approved,1.265577768101002,False,False,False,False,"Johnson, Kirk and Allen",Low,2025-09
261,2025-11-12,39,10105,Invoice,NEFT,41cb0b62-2f00-4d50-bb73-dc90c98da03e,24,Approved,-1.6530092621554229,False,False,False,False,Larson Inc,Low,2025-11
262,2025-12-13,70,130736,Payment,RTGS,8cba1915-7f9b-4b4c-9bcb-45801d7796b2,44,Approved,-0.2279566550985546,False,False,False,False,Gaines-Marshall,Low,2025-12
263,2025-12-06,31,72155,Payment,NEFT,2863fd0a-57e7-46b2-bb96-80187c89244b,36,Approved,-0.9199927550562635,False,False,False,False,Baker-Murray,Low,2025-12
264,2025-03-25,24,210675,Payment,RTGS,d6d4a723-858d-49ea-895b-7706b1b9305e,22,Approved,0.7163883337974918,False,False,False,False,Cherry Ltd,Low,2025-03
265,2025-05-06,35,24675,Payment,RTGS,a8101c05-0335-4018-9d07-9ccd53e2f1c5,16,Approved,-1.4808891894973286,False,False,False,False,Collins-Salazar,Low,2025-05
266,2025-06-09,95,145905,Invoice,NEFT,773206e2-e772-4ef2-8093-8c34f8ca5663,6,Approved,-0.0487604037498496,False,False,False,False,Fox-Turner,High,2025-06
267,2025-02-20,45,272491,Payment,UPI,59996844-3257-403a-8240-56e721fa79c5,20,Approved,1.4466405240125058,False,False,False,False,Maddox-Green,High,2025-02
268,2024-12-27,57,22073,Invoice,UPI,0337137a-8994-4d48-8a84-84ad05419bdd,7,Approved,-1.5116274481834209,False,False,False,False,"Fox, Soto and Robertson",Medium,2024-12
269,2025-02-14,15,120359,Payment,UPI,dea1733a-4d84-41a7-bc2d-0c7c74d41cbf,20,Approved,-0.3505434769223737,False,False,False,False,Williams-Green,High,2025-02
270,2025-07-10,48,240718,Invoice,RTGS,b03ebd97-6752-4d46-9a80-7d9e53639cb2,26,Approved,1.071295907089676,False,False,False,False,"Mills, Gallegos and Ibarra",Low,2025-07
271,2025-10-21,14,256924,Payment,NEFT,39aa62b7-be63-4ef0-9601-09ac959e32fa,3,Approved,1.2627425712967506,False,False,False,False,"Fields, Calhoun and Robertson",High,2025-10
272,2025-05-17,37,102239,Invoice,UPI,e5c16080-646b-4a73-8de4-32aaccc8a8f2,25,Pending,-0.5646008356433531,False,True,False,True,"Miller, Robinson and Curtis",Medium,2025-05
273,2025-12-06,12,86912,Invoice,NEFT,09bb63ec-b3d8-4ade-86c2-630077c153cc,33,Approved,-0.7456635915548568,False,False,False,False,Moreno-Le,Medium,2025-12
274,2025-11-19,68,96006,Payment,NEFT,d2b8401a-5534-4f0d-b43f-b13a4df648e0,7,Approved,-0.638233259313765,False,False,False,False,"Morris, Dennis and Ramirez",Low,2025-11
275,2025-01-06,33,211487,Invoice,NEFT,d642f63a-cd1d-49d4-b758-e18f5fa22528,34,Approved,0.7259807496518756,False,False,False,False,"Robertson, Washington and Walker",Low,2025-01
276,2025-10-23,43,182832,Invoice,RTGS,60de8f83-d1e2-4f8e-8e46-b73eefbf5a0c,49,Approved,0.3874700645442784,False,False,False,False,Stephenson-Collier,Low,2025-10
277,2025-07-10,70,214093,Payment,NEFT,92fbe98a-2ee1-4b38-ad64-111c398b7363,10,Approved,0.7567662616180385,False,False,False,False,Gaines-Marshall,Low,2025-07
278,2025-06-01,2,19357,Payment,NEFT,abc97335-f573-48d4-a747-ef0ff1951cdc,2,Approved,-1.543712425351532,False,False,False,False,Adams Ltd,High,2025-06
279,2025-05-09,16,101111,Invoice,NEFT,cd24a054-6857-482f-a844-45330ca9892a,39,Approved,-0.5779262606233345,False,False,False,False,Campbell LLC,Low,2025-05
280,2025-11-28,88,226095,Payment,UPI,84394ee0-e786-4133-8e00-c060d2641f34,10,Rejected,0.8985497284706431,False,True,False,True,Moon and Sons,Low,2025-11
